,id,url,details_cases,downloaded
1309,/utiac/dc-00018-2019,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/74901/DC000182019.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '12 Oct 2021', 'Promulgation date:': '10 Feb 2022', 'Publication date:': '28 Feb 2022', 'Last updated on:': '28 Feb 2022', 'Country:': '', 'Judges:': ''}",OK
1310,/utiac/pa-03730-2020,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/74900/PA037302020.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '18 Jan 2022', 'Promulgation date:': ' 9 Feb 2022', 'Publication date:': '24 Feb 2022', 'Last updated on:': '24 Feb 2022', 'Country:': '', 'Judges:': ''}",OK
1311,/utiac/ia-01806-2020,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/74899/IA018062020.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '28 Jan 2022', 'Promulgation date:': ' 9 Feb 2022', 'Publication date:': '24 Feb 2022', 'Last updated on:': '24 Feb 2022', 'Country:': '', 'Judges:': ''}",OK
1312,/utiac/ia-00331-2020,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/74898/IA003312020.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '25 Jan 2022', 'Promulgation date:': ' 9 Feb 2022', 'Publication date:': '24 Feb 2022', 'Last updated on:': '24 Feb 2022', 'Country:': '', 'Judges:': ''}",OK
1313,/utiac/hu-19929-2019,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/74897/HU199292019.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '17 Jan 2022', 'Promulgation date:': ' 9 Feb 2022', 'Publication date:': '24 Feb 2022', 'Last updated on:': '24 Feb 2022', 'Country:': '', 'Judges:': ''}",OK
1314,/utiac/hu-13604-2018,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/74896/HU136042018.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '14 Dec 2021', 'Promulgation date:': ' 9 Feb 2022', 'Publication date:': '24 Feb 2022', 'Last updated on:': '24 Feb 2022', 'Country:': '', 'Judges:': ''}",OK
1315,/utiac/hu-02653-2020,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/74895/HU026532020.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '20 Jan 2022', 'Promulgation date:': ' 9 Feb 2022', 'Publication date:': '24 Feb 2022', 'Last updated on:': '24 Feb 2022', 'Country:': '', 'Judges:': ''}",OK
1316,/utiac/hu-02249-2020,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/74894/HU022492020.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '28 Jan 2022', 'Promulgation date:': ' 9 Feb 2022', 'Publication date:': '24 Feb 2022', 'Last updated on:': '24 Feb 2022', 'Country:': '', 'Judges:': ''}",OK
1317,/utiac/ea-06704-2019,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/74893/EA067042019.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': ' 9 Dec 2021', 'Promulgation date:': ' 9 Feb 2022', 'Publication date:': '24 Feb 2022', 'Last updated on:': '24 Feb 2022', 'Country:': '', 'Judges:': ''}",OK
1318,/utiac/ea-01373-2020-6cb7041a-2274-452e-a626-2d9c169b2669,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/74892/EA013732020.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '10 Jan 2022', 'Promulgation date:': ' 9 Feb 2022', 'Publication date:': '24 Feb 2022', 'Last updated on:': '24 Feb 2022', 'Country:': '', 'Judges:': ''}",OK
1319,/utiac/dc-00090-2019,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/74891/DC000902019.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '17 Jan 2022', 'Promulgation date:': ' 9 Feb 2022', 'Publication date:': '24 Feb 2022', 'Last updated on:': '24 Feb 2022', 'Country:': '', 'Judges:': ''}",OK
1320,/utiac/pa-12800-2017,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/74890/PA128002017.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '13 Jan 2022', 'Promulgation date:': ' 8 Feb 2022', 'Publication date:': '23 Feb 2022', 'Last updated on:': '23 Feb 2022', 'Country:': '', 'Judges:': ''}",OK
1321,/utiac/pa-03339-2020,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/74889/PA033392020.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '14 Jan 2022', 'Promulgation date:': ' 8 Feb 2022', 'Publication date:': '23 Feb 2022', 'Last updated on:': '23 Feb 2022', 'Country:': '', 'Judges:': ''}",OK
1322,/utiac/pa-02851-2020,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/74888/PA028512020.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '26 Jan 2022', 'Promulgation date:': ' 8 Feb 2022', 'Publication date:': '23 Feb 2022', 'Last updated on:': '23 Feb 2022', 'Country:': '', 'Judges:': ''}",OK
1323,/utiac/pa-02410-2020,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/74887/PA024102020.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '18 Jan 2022', 'Promulgation date:': ' 8 Feb 2022', 'Publication date:': '23 Feb 2022', 'Last updated on:': '23 Feb 2022', 'Country:': '', 'Judges:': ''}",OK
1324,/utiac/pa-01303-2019,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/74886/PA013032019.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '15 Oct 2021', 'Promulgation date:': ' 8 Feb 2022', 'Publication date:': '23 Feb 2022', 'Last updated on:': '23 Feb 2022', 'Country:': '', 'Judges:': ''}",OK
1325,/utiac/pa-00975-2020,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/74885/PA009752020.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '20 Jan 2022', 'Promulgation date:': ' 8 Feb 2022', 'Publication date:': '23 Feb 2022', 'Last updated on:': '23 Feb 2022', 'Country:': '', 'Judges:': ''}",OK
1326,/utiac/hu-07398-2020,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/74884/HU073982020.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '25 Jan 2022', 'Promulgation date:': ' 8 Feb 2022', 'Publication date:': '23 Feb 2022', 'Last updated on:': '23 Feb 2022', 'Country:': '', 'Judges:': ''}",OK
1327,/utiac/hu-06002-2020,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/74883/HU060022020.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '25 Jan 2022', 'Promulgation date:': ' 8 Feb 2022', 'Publication date:': '23 Feb 2022', 'Last updated on:': '23 Feb 2022', 'Country:': '', 'Judges:': ''}",OK
1328,/utiac/ea-03995-2020,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/74881/EA039952020.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '25 Jan 2022', 'Promulgation date:': ' 8 Feb 2022', 'Publication date:': '23 Feb 2022', 'Last updated on:': '23 Feb 2022', 'Country:': '', 'Judges:': ''}",OK
1329,/utiac/dc-00055-2019-2eac5953-1117-4d5a-80d5-2ce97bbdc1d7,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/74880/DC000552019.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '24 Jan 2022', 'Promulgation date:': ' 8 Feb 2022', 'Publication date:': '23 Feb 2022', 'Last updated on:': '23 Feb 2022', 'Country:': '', 'Judges:': ''}",OK
1330,/utiac/da-00109-2020,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/74879/DA001092020.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '25 Jan 2022', 'Promulgation date:': ' 8 Feb 2022', 'Publication date:': '23 Feb 2022', 'Last updated on:': '23 Feb 2022', 'Country:': '', 'Judges:': ''}",OK
1331,/utiac/pa-04297-2020,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/74872/PA042972020.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '20 Jan 2022', 'Promulgation date:': ' 7 Feb 2022', 'Publication date:': '22 Feb 2022', 'Last updated on:': '22 Feb 2022', 'Country:': '', 'Judges:': ''}",OK
1332,/utiac/hu-02143-2020,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/74871/HU021432020.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '14 Jan 2022', 'Promulgation date:': ' 7 Feb 2022', 'Publication date:': '22 Feb 2022', 'Last updated on:': '22 Feb 2022', 'Country:': '', 'Judges:': ''}",OK
1333,/utiac/hu-00975-2021,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/74870/HU009752021.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '12 Jan 2022', 'Promulgation date:': ' 7 Feb 2022', 'Publication date:': '22 Feb 2022', 'Last updated on:': '22 Feb 2022', 'Country:': '', 'Judges:': ''}",OK
1334,/utiac/ea-06945-2019,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/74869/EA069452019.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '20 Jan 2022', 'Promulgation date:': ' 7 Feb 2022', 'Publication date:': '22 Feb 2022', 'Last updated on:': '22 Feb 2022', 'Country:': '', 'Judges:': ''}",OK
1335,/utiac/pa-08583-2019-ef887344-e47e-4dff-a3c2-bc3a85d61942,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/74827/PA085832019.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': ' 6 Jan 2022', 'Promulgation date:': ' 4 Feb 2022', 'Publication date:': '21 Feb 2022', 'Last updated on:': '21 Feb 2022', 'Country:': '', 'Judges:': ''}",OK
1336,/utiac/ia-01211-2020,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/74826/IA012112020.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '20 Jan 2022', 'Promulgation date:': ' 4 Feb 2022', 'Publication date:': '21 Feb 2022', 'Last updated on:': '21 Feb 2022', 'Country:': '', 'Judges:': ''}",OK
1337,/utiac/hu-07465-2020,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/74825/HU074652020.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '20 Jan 2022', 'Promulgation date:': ' 4 Feb 2022', 'Publication date:': '21 Feb 2022', 'Last updated on:': '21 Feb 2022', 'Country:': '', 'Judges:': ''}",OK
1338,/utiac/pa-10453-2019,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/74824/PA104532019.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '11 Aug 2021', 'Promulgation date:': ' 3 Feb 2022', 'Publication date:': '18 Feb 2022', 'Last updated on:': '18 Feb 2022', 'Country:': '', 'Judges:': ''}",OK
1339,/utiac/pa-07531-2018,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/74823/PA075312018.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '10 Dec 2021', 'Promulgation date:': ' 3 Feb 2022', 'Publication date:': '18 Feb 2022', 'Last updated on:': '18 Feb 2022', 'Country:': '', 'Judges:': ''}",OK
1340,/utiac/pa-01179-2020-3be92bd0-7c6e-450d-88f2-9a30b57a2bb4,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/74822/PA011792020.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '21 Jan 2022', 'Promulgation date:': ' 3 Feb 2022', 'Publication date:': '18 Feb 2022', 'Last updated on:': '18 Feb 2022', 'Country:': '', 'Judges:': ''}",OK
1341,/utiac/ea-00609-2020,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/74821/EA006092020.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '21 Jan 2022', 'Promulgation date:': ' 3 Feb 2022', 'Publication date:': '18 Feb 2022', 'Last updated on:': '18 Feb 2022', 'Country:': '', 'Judges:': ''}",OK
1342,/utiac/da-00148-2019,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/74820/DA001482019.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '16 Dec 2021', 'Promulgation date:': ' 3 Feb 2022', 'Publication date:': '18 Feb 2022', 'Last updated on:': '18 Feb 2022', 'Country:': '', 'Judges:': ''}",OK
1343,/utiac/pa-09827-2019,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/74819/PA098272019.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '21 Jan 2022', 'Promulgation date:': ' 2 Feb 2022', 'Publication date:': '17 Feb 2022', 'Last updated on:': '17 Feb 2022', 'Country:': '', 'Judges:': ''}",OK
1344,/utiac/pa-02683-2020,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/74818/PA026832020.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '20 Jan 2022', 'Promulgation date:': ' 2 Feb 2022', 'Publication date:': '17 Feb 2022', 'Last updated on:': '17 Feb 2022', 'Country:': '', 'Judges:': ''}",OK
1345,/utiac/pa-01972-2020,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/74817/PA019722020.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '20 Jan 2022', 'Promulgation date:': ' 2 Feb 2022', 'Publication date:': '17 Feb 2022', 'Last updated on:': '17 Feb 2022', 'Country:': '', 'Judges:': ''}",OK
1346,/utiac/pa-01038-2020,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/74816/PA010382020.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '20 Jan 2022', 'Promulgation date:': ' 2 Feb 2022', 'Publication date:': '17 Feb 2022', 'Last updated on:': '17 Feb 2022', 'Country:': '', 'Judges:': ''}",OK
1347,/utiac/pa-00739-2019,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/74815/PA007392019.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '21 Dec 2021', 'Promulgation date:': ' 2 Feb 2022', 'Publication date:': '17 Feb 2022', 'Last updated on:': '17 Feb 2022', 'Country:': '', 'Judges:': ''}",OK
1348,/utiac/lp-00276-2021,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/74814/LP002762021.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '20 Jan 2022', 'Promulgation date:': ' 2 Feb 2022', 'Publication date:': '17 Feb 2022', 'Last updated on:': '17 Feb 2022', 'Country:': '', 'Judges:': ''}",OK
1349,/utiac/lp-00003-2021,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/74813/LP000032021.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '21 Jan 2022', 'Promulgation date:': ' 2 Feb 2022', 'Publication date:': '17 Feb 2022', 'Last updated on:': '17 Feb 2022', 'Country:': '', 'Judges:': ''}",OK
1350,/utiac/hu-13691-2019,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/74812/HU136912019.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '19 Jan 2022', 'Promulgation date:': ' 2 Feb 2022', 'Publication date:': '17 Feb 2022', 'Last updated on:': '17 Feb 2022', 'Country:': '', 'Judges:': ''}",OK
1351,/utiac/hu-05648-2020,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/74811/HU056482020.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '19 Jan 2022', 'Promulgation date:': ' 2 Feb 2022', 'Publication date:': '17 Feb 2022', 'Last updated on:': '17 Feb 2022', 'Country:': '', 'Judges:': ''}",OK
1352,/utiac/rp-00030-2019,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/74810/RP000302019.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': ' 5 Jan 2022', 'Promulgation date:': ' 1 Feb 2022', 'Publication date:': '16 Feb 2022', 'Last updated on:': '16 Feb 2022', 'Country:': '', 'Judges:': ''}",OK
1353,/utiac/pa-12105-2019,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/74809/PA121052019.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '13 Jan 2022', 'Promulgation date:': ' 1 Feb 2022', 'Publication date:': '16 Feb 2022', 'Last updated on:': '16 Feb 2022', 'Country:': '', 'Judges:': ''}",OK
1354,/utiac/ia-00983-2020,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/74808/IA009832020.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '19 Jan 2022', 'Promulgation date:': ' 1 Feb 2022', 'Publication date:': '16 Feb 2022', 'Last updated on:': '16 Feb 2022', 'Country:': '', 'Judges:': ''}",OK
1355,/utiac/hu-09082-2019,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/74807/HU090822019.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '13 Jan 2022', 'Promulgation date:': ' 1 Feb 2022', 'Publication date:': '16 Feb 2022', 'Last updated on:': '16 Feb 2022', 'Country:': '', 'Judges:': ''}",OK
1356,/utiac/hu-07570-2019,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/74806/HU075702019.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '18 Jan 2022', 'Promulgation date:': ' 1 Feb 2022', 'Publication date:': '16 Feb 2022', 'Last updated on:': '16 Feb 2022', 'Country:': '', 'Judges:': ''}",OK
1357,/utiac/hu-05467-2020,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/74805/HU054672020.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '21 Jan 2022', 'Promulgation date:': ' 1 Feb 2022', 'Publication date:': '16 Feb 2022', 'Last updated on:': '16 Feb 2022', 'Country:': '', 'Judges:': ''}",OK
1358,/utiac/hu-03861-2020,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/74804/HU038612020.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '18 Jan 2022', 'Promulgation date:': ' 1 Feb 2022', 'Publication date:': '16 Feb 2022', 'Last updated on:': '16 Feb 2022', 'Country:': '', 'Judges:': ''}",OK
1359,/utiac/hu-03606-2020,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/74803/HU036062020.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '14 Jan 2022', 'Promulgation date:': ' 1 Feb 2022', 'Publication date:': '16 Feb 2022', 'Last updated on:': '16 Feb 2022', 'Country:': '', 'Judges:': ''}",OK
1360,/utiac/hu-02543-2019,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/74802/HU025432019.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '11 Jan 2022', 'Promulgation date:': ' 1 Feb 2022', 'Publication date:': '16 Feb 2022', 'Last updated on:': '16 Feb 2022', 'Country:': '', 'Judges:': ''}",OK
1361,/utiac/pa-04079-2016-ecd8e746-890b-454b-bc92-451bf368177b,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/74801/PA040792016.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '18 Jan 2022', 'Promulgation date:': '31 Jan 2022', 'Publication date:': '15 Feb 2022', 'Last updated on:': '15 Feb 2022', 'Country:': '', 'Judges:': ''}",OK
1362,/utiac/pa-03086-2020,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/74800/PA030862020.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '18 Jan 2022', 'Promulgation date:': '31 Jan 2022', 'Publication date:': '15 Feb 2022', 'Last updated on:': '15 Feb 2022', 'Country:': '', 'Judges:': ''}",OK
1363,/utiac/pa-02404-2020,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/74799/PA024042020.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '20 Jan 2022', 'Promulgation date:': '31 Jan 2022', 'Publication date:': '15 Feb 2022', 'Last updated on:': '15 Feb 2022', 'Country:': '', 'Judges:': ''}",OK
1364,/utiac/pa-00277-2020,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/74798/PA002772020.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '12 Jan 2022', 'Promulgation date:': '31 Jan 2022', 'Publication date:': '15 Feb 2022', 'Last updated on:': '15 Feb 2022', 'Country:': '', 'Judges:': ''}",OK
1365,/utiac/hu-10176-2019,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/74797/HU101762019.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '14 Jan 2022', 'Promulgation date:': '31 Jan 2022', 'Publication date:': '15 Feb 2022', 'Last updated on:': '15 Feb 2022', 'Country:': '', 'Judges:': ''}",OK
1366,/utiac/hu-03834-2020,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/74796/HU038342020.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '12 Jan 2022', 'Promulgation date:': '31 Jan 2022', 'Publication date:': '15 Feb 2022', 'Last updated on:': '15 Feb 2022', 'Country:': '', 'Judges:': ''}",OK
1367,/utiac/pa-07744-2018,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/74795/PA077442018.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '10 Dec 2021', 'Promulgation date:': '28 Jan 2022', 'Publication date:': '15 Feb 2022', 'Last updated on:': '15 Feb 2022', 'Country:': '', 'Judges:': ''}",OK
1368,/utiac/hu-01762-2020,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/74794/HU017622020.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '16 Dec 2021', 'Promulgation date:': '28 Jan 2022', 'Publication date:': '15 Feb 2022', 'Last updated on:': '15 Feb 2022', 'Country:': '', 'Judges:': ''}",OK
1369,/utiac/da-00086-2020,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/74793/DA000862020.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': ' 9 Dec 2021', 'Promulgation date:': '28 Jan 2022', 'Publication date:': '15 Feb 2022', 'Last updated on:': '15 Feb 2022', 'Country:': '', 'Judges:': ''}",OK
1370,/utiac/pa-11406-2016-8f1a6087-b9eb-4348-9ee8-0f04382cf7e9,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/74792/PA114062016.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '16 Dec 2021', 'Promulgation date:': '27 Jan 2022', 'Publication date:': '15 Feb 2022', 'Last updated on:': '15 Feb 2022', 'Country:': '', 'Judges:': ''}",OK
1371,/utiac/pa-10446-2019,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/74791/PA104462019.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '12 Jan 2022', 'Promulgation date:': '27 Jan 2022', 'Publication date:': '15 Feb 2022', 'Last updated on:': '15 Feb 2022', 'Country:': '', 'Judges:': ''}",OK
1372,/utiac/pa-09159-2019,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/74790/PA091592019.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '12 Jan 2022', 'Promulgation date:': '27 Jan 2022', 'Publication date:': '15 Feb 2022', 'Last updated on:': '15 Feb 2022', 'Country:': '', 'Judges:': ''}",OK
1373,/utiac/pa-03060-2020,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/74789/PA030602020.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': ' 6 Jan 2022', 'Promulgation date:': '27 Jan 2022', 'Publication date:': '15 Feb 2022', 'Last updated on:': '15 Feb 2022', 'Country:': '', 'Judges:': ''}",OK
1374,/utiac/pa-02363-2020,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/74788/PA023632020.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '13 Jan 2022', 'Promulgation date:': '27 Jan 2022', 'Publication date:': '15 Feb 2022', 'Last updated on:': '15 Feb 2022', 'Country:': '', 'Judges:': ''}",OK
1375,/utiac/pa-01563-2020,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/74787/PA015632020.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': ' 7 Jan 2022', 'Promulgation date:': '27 Jan 2022', 'Publication date:': '15 Feb 2022', 'Last updated on:': '15 Feb 2022', 'Country:': '', 'Judges:': ''}",OK
1376,/utiac/pa-01364-2020,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/74786/PA013642020.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '12 Jan 2022', 'Promulgation date:': '27 Jan 2022', 'Publication date:': '15 Feb 2022', 'Last updated on:': '15 Feb 2022', 'Country:': '', 'Judges:': ''}",OK
